Entity,Code,Day,lockdown,model_step
Luxembourg,LUX,25/03/2020,1,24
Luxembourg,LUX,26/03/2020,1,25
Luxembourg,LUX,27/03/2020,1,26
Luxembourg,LUX,28/03/2020,1,27
Luxembourg,LUX,29/03/2020,1,28
Luxembourg,LUX,30/03/2020,1,29
Luxembourg,LUX,31/03/2020,1,30
Madagascar,MDG,01/03/2020,0,0
Madagascar,MDG,02/03/2020,0,1
Madagascar,MDG,03/03/2020,0,2
Madagascar,MDG,04/03/2020,0,3
Madagascar,MDG,05/03/2020,0,4
Madagascar,MDG,06/03/2020,0,5
Madagascar,MDG,07/03/2020,0,6
Madagascar,MDG,08/03/2020,0,7
Madagascar,MDG,09/03/2020,0,8
Madagascar,MDG,10/03/2020,0,9
Madagascar,MDG,11/03/2020,0,10
Madagascar,MDG,12/03/2020,0,11
Madagascar,MDG,13/03/2020,0,12
Madagascar,MDG,14/03/2020,0,13
Madagascar,MDG,15/03/2020,0,14
Madagascar,MDG,16/03/2020,0,15
Madagascar,MDG,17/03/2020,0,16
Madagascar,MDG,18/03/2020,0,17
Madagascar,MDG,19/03/2020,0,18
Madagascar,MDG,20/03/2020,0,19
Madagascar,MDG,21/03/2020,1,20
Madagascar,MDG,22/03/2020,1,21
Madagascar,MDG,23/03/2020,1,22
Madagascar,MDG,24/03/2020,1,23
Madagascar,MDG,25/03/2020,1,24
Madagascar,MDG,26/03/2020,1,25
Madagascar,MDG,27/03/2020,1,26
Madagascar,MDG,28/03/2020,1,27
Madagascar,MDG,29/03/2020,1,28
Madagascar,MDG,30/03/2020,1,29
Madagascar,MDG,31/03/2020,1,30
Malawi,MWI,01/03/2020,0,0
Malawi,MWI,02/03/2020,0,1
Malawi,MWI,03/03/2020,0,2
Malawi,MWI,04/03/2020,0,3
Malawi,MWI,05/03/2020,0,4
Malawi,MWI,06/03/2020,0,5
Malawi,MWI,07/03/2020,0,6
Malawi,MWI,08/03/2020,0,7
Malawi,MWI,09/03/2020,0,8
Malawi,MWI,10/03/2020,0,9
Malawi,MWI,11/03/2020,0,10
Malawi,MWI,12/03/2020,0,11
Malawi,MWI,13/03/2020,0,12
Malawi,MWI,14/03/2020,0,13
Malawi,MWI,15/03/2020,0,14
Malawi,MWI,16/03/2020,0,15
Malawi,MWI,17/03/2020,0,16
Malawi,MWI,18/03/2020,0,17
Malawi,MWI,19/03/2020,0,18
Malawi,MWI,20/03/2020,0,19
Malawi,MWI,21/03/2020,0,20
Malawi,MWI,22/03/2020,0,21
Malawi,MWI,23/03/2020,1,22
Malawi,MWI,24/03/2020,1,23
Malawi,MWI,25/03/2020,1,24
Malawi,MWI,26/03/2020,1,25
Malawi,MWI,27/03/2020,1,26
Malawi,MWI,28/03/2020,1,27
Malawi,MWI,29/03/2020,1,28
Malawi,MWI,30/03/2020,1,29
Malawi,MWI,31/03/2020,1,30
Malaysia,MYS,01/03/2020,0,0
Malaysia,MYS,02/03/2020,0,1
Malaysia,MYS,03/03/2020,0,2
Malaysia,MYS,04/03/2020,0,3
Malaysia,MYS,05/03/2020,0,4
Malaysia,MYS,06/03/2020,0,5
Malaysia,MYS,07/03/2020,0,6
Malaysia,MYS,08/03/2020,0,7
Malaysia,MYS,09/03/2020,0,8
Malaysia,MYS,10/03/2020,0,9
Malaysia,MYS,11/03/2020,0,10
Malaysia,MYS,12/03/2020,0,11
Malaysia,MYS,13/03/2020,0,12
Malaysia,MYS,14/03/2020,1,13
Malaysia,MYS,15/03/2020,1,14
Malaysia,MYS,16/03/2020,1,15
Malaysia,MYS,17/03/2020,1,16
Malaysia,MYS,18/03/2020,1,17
Malaysia,MYS,19/03/2020,1,18
Malaysia,MYS,20/03/2020,1,19
Malaysia,MYS,21/03/2020,1,20
Malaysia,MYS,22/03/2020,1,21
Malaysia,MYS,23/03/2020,1,22
Malaysia,MYS,24/03/2020,1,23
Malaysia,MYS,25/03/2020,1,24
Malaysia,MYS,26/03/2020,1,25
Malaysia,MYS,27/03/2020,1,26
Malaysia,MYS,28/03/2020,1,27
Malaysia,MYS,29/03/2020,1,28
Malaysia,MYS,30/03/2020,1,29
Malaysia,MYS,31/03/2020,1,30
Mali,MLI,01/03/2020,0,0
Mali,MLI,02/03/2020,0,1
Mali,MLI,03/03/2020,0,2
Mali,MLI,04/03/2020,0,3
Mali,MLI,05/03/2020,0,4
Mali,MLI,06/03/2020,0,5
Mali,MLI,07/03/2020,0,6
Mali,MLI,08/03/2020,0,7
Mali,MLI,09/03/2020,0,8
Mali,MLI,10/03/2020,0,9
Mali,MLI,11/03/2020,0,10
Mali,MLI,12/03/2020,0,11
Mali,MLI,13/03/2020,0,12
Mali,MLI,14/03/2020,0,13
Mali,MLI,15/03/2020,0,14
Mali,MLI,16/03/2020,0,15
Mali,MLI,17/03/2020,0,16
Mali,MLI,18/03/2020,0,17
Mali,MLI,19/03/2020,1,18
Mali,MLI,20/03/2020,1,19
Mali,MLI,21/03/2020,1,20
Mali,MLI,22/03/2020,1,21
Mali,MLI,23/03/2020,1,22
Mali,MLI,24/03/2020,1,23
Mali,MLI,25/03/2020,1,24
Mali,MLI,26/03/2020,1,25
Mali,MLI,27/03/2020,1,26
Mali,MLI,28/03/2020,1,27
Mali,MLI,29/03/2020,1,28
Mali,MLI,30/03/2020,1,29
Mali,MLI,31/03/2020,1,30
Malta,MLT,01/03/2020,0,0
Malta,MLT,02/03/2020,0,1
Malta,MLT,03/03/2020,0,2
Malta,MLT,04/03/2020,0,3
Malta,MLT,05/03/2020,0,4
Malta,MLT,06/03/2020,0,5
Malta,MLT,07/03/2020,0,6
Malta,MLT,08/03/2020,0,7
Malta,MLT,09/03/2020,0,8
Malta,MLT,10/03/2020,0,9
Malta,MLT,11/03/2020,0,10
Malta,MLT,12/03/2020,0,11
Malta,MLT,13/03/2020,1,12
Malta,MLT,14/03/2020,1,13
Malta,MLT,15/03/2020,1,14
Malta,MLT,16/03/2020,1,15
Malta,MLT,17/03/2020,1,16
Malta,MLT,18/03/2020,1,17
Malta,MLT,19/03/2020,1,18
Malta,MLT,20/03/2020,1,19
Malta,MLT,21/03/2020,1,20
Malta,MLT,22/03/2020,1,21
Malta,MLT,23/03/2020,1,22
Malta,MLT,24/03/2020,1,23
Malta,MLT,25/03/2020,1,24
Malta,MLT,26/03/2020,1,25
Malta,MLT,27/03/2020,1,26
Malta,MLT,28/03/2020,1,27
Malta,MLT,29/03/2020,1,28
Malta,MLT,30/03/2020,1,29
Malta,MLT,31/03/2020,1,30
Mauritania,MRT,01/03/2020,0,0
Mauritania,MRT,02/03/2020,0,1
Mauritania,MRT,03/03/2020,0,2
Mauritania,MRT,04/03/2020,0,3
Mauritania,MRT,05/03/2020,0,4
Mauritania,MRT,06/03/2020,0,5
Mauritania,MRT,07/03/2020,0,6
Mauritania,MRT,08/03/2020,0,7
Mauritania,MRT,09/03/2020,0,8
Mauritania,MRT,10/03/2020,0,9
Mauritania,MRT,11/03/2020,0,10
Mauritania,MRT,12/03/2020,0,11
Mauritania,MRT,13/03/2020,0,12
Mauritania,MRT,14/03/2020,0,13
Mauritania,MRT,15/03/2020,0,14
Mauritania,MRT,16/03/2020,1,15
Mauritania,MRT,17/03/2020,1,16
Mauritania,MRT,18/03/2020,1,17
Mauritania,MRT,19/03/2020,1,18
Mauritania,MRT,20/03/2020,1,19
Mauritania,MRT,21/03/2020,1,20
Mauritania,MRT,22/03/2020,1,21
Mauritania,MRT,23/03/2020,1,22
Mauritania,MRT,24/03/2020,1,23
Mauritania,MRT,25/03/2020,1,24
Mauritania,MRT,26/03/2020,1,25
Mauritania,MRT,27/03/2020,1,26
Mauritania,MRT,28/03/2020,1,27
Mauritania,MRT,29/03/2020,1,28
Mauritania,MRT,30/03/2020,1,29
Mauritania,MRT,31/03/2020,1,30
Mauritius,MUS,01/03/2020,0,0
Mauritius,MUS,02/03/2020,0,1
Mauritius,MUS,03/03/2020,0,2
Mauritius,MUS,04/03/2020,0,3
Mauritius,MUS,05/03/2020,0,4
Mauritius,MUS,06/03/2020,0,5
Mauritius,MUS,07/03/2020,0,6
Mauritius,MUS,08/03/2020,0,7
Mauritius,MUS,09/03/2020,0,8
Mauritius,MUS,10/03/2020,0,9
Mauritius,MUS,11/03/2020,0,10
Mauritius,MUS,12/03/2020,0,11
Mauritius,MUS,13/03/2020,0,12
Mauritius,MUS,14/03/2020,0,13
Mauritius,MUS,15/03/2020,0,14
Mauritius,MUS,16/03/2020,0,15
Mauritius,MUS,17/03/2020,0,16
Mauritius,MUS,18/03/2020,0,17
Mauritius,MUS,19/03/2020,1,18
Mauritius,MUS,20/03/2020,1,19
Mauritius,MUS,21/03/2020,1,20
Mauritius,MUS,22/03/2020,1,21
Mauritius,MUS,23/03/2020,1,22
Mauritius,MUS,24/03/2020,1,23
Mauritius,MUS,25/03/2020,1,24
Mauritius,MUS,26/03/2020,1,25
Mauritius,MUS,27/03/2020,1,26
Mauritius,MUS,28/03/2020,1,27
Mauritius,MUS,29/03/2020,1,28
Mauritius,MUS,30/03/2020,1,29
Mauritius,MUS,31/03/2020,1,30
Mexico,MEX,01/03/2020,0,0
Mexico,MEX,02/03/2020,0,1
Mexico,MEX,03/03/2020,0,2
Mexico,MEX,04/03/2020,0,3
Mexico,MEX,05/03/2020,0,4
Mexico,MEX,06/03/2020,0,5
Mexico,MEX,07/03/2020,0,6
Mexico,MEX,08/03/2020,0,7
Mexico,MEX,09/03/2020,0,8
Mexico,MEX,10/03/2020,0,9
Mexico,MEX,11/03/2020,0,10
Mexico,MEX,12/03/2020,0,11
Mexico,MEX,13/03/2020,0,12
Mexico,MEX,14/03/2020,0,13
Mexico,MEX,15/03/2020,0,14
Mexico,MEX,16/03/2020,0,15
Mexico,MEX,17/03/2020,0,16
Mexico,MEX,18/03/2020,0,17
Mexico,MEX,19/03/2020,0,18
Mexico,MEX,20/03/2020,0,19
Mexico,MEX,21/03/2020,0,20
Mexico,MEX,22/03/2020,0,21
Mexico,MEX,23/03/2020,1,22
Mexico,MEX,24/03/2020,1,23
Mexico,MEX,25/03/2020,1,24
Mexico,MEX,26/03/2020,1,25
Mexico,MEX,27/03/2020,1,26
Mexico,MEX,28/03/2020,1,27
Mexico,MEX,29/03/2020,1,28
Mexico,MEX,30/03/2020,1,29
Mexico,MEX,31/03/2020,1,30
Moldova,MDA,01/03/2020,0,0
Moldova,MDA,02/03/2020,0,1
Moldova,MDA,03/03/2020,0,2
Moldova,MDA,04/03/2020,0,3
Moldova,MDA,05/03/2020,0,4
Moldova,MDA,06/03/2020,0,5
Moldova,MDA,07/03/2020,0,6
Moldova,MDA,08/03/2020,0,7
Moldova,MDA,09/03/2020,0,8
Moldova,MDA,10/03/2020,0,9
Moldova,MDA,11/03/2020,1,10
Moldova,MDA,12/03/2020,1,11
Moldova,MDA,13/03/2020,1,12
Moldova,MDA,14/03/2020,1,13
Moldova,MDA,15/03/2020,1,14
Moldova,MDA,16/03/2020,1,15
Moldova,MDA,17/03/2020,1,16
Moldova,MDA,18/03/2020,1,17
Moldova,MDA,19/03/2020,1,18
Moldova,MDA,20/03/2020,1,19
Moldova,MDA,21/03/2020,1,20
Moldova,MDA,22/03/2020,1,21
Moldova,MDA,23/03/2020,1,22
Moldova,MDA,24/03/2020,1,23
Moldova,MDA,25/03/2020,1,24
Moldova,MDA,26/03/2020,1,25
Moldova,MDA,27/03/2020,1,26
Moldova,MDA,28/03/2020,1,27
Moldova,MDA,29/03/2020,1,28
Moldova,MDA,30/03/2020,1,29
Moldova,MDA,31/03/2020,1,30
Mongolia,MNG,01/03/2020,1,0
Mongolia,MNG,02/03/2020,1,1
Mongolia,MNG,03/03/2020,1,2
Mongolia,MNG,04/03/2020,1,3
Mongolia,MNG,05/03/2020,1,4
Mongolia,MNG,06/03/2020,1,5
Mongolia,MNG,07/03/2020,1,6
Mongolia,MNG,08/03/2020,1,7
Mongolia,MNG,09/03/2020,1,8
Mongolia,MNG,10/03/2020,1,9
Mongolia,MNG,11/03/2020,1,10
Mongolia,MNG,12/03/2020,1,11
Mongolia,MNG,13/03/2020,1,12
Mongolia,MNG,14/03/2020,1,13
Mongolia,MNG,15/03/2020,1,14
Mongolia,MNG,16/03/2020,1,15
Mongolia,MNG,17/03/2020,1,16
Mongolia,MNG,18/03/2020,1,17
Mongolia,MNG,19/03/2020,1,18
Mongolia,MNG,20/03/2020,1,19
Mongolia,MNG,21/03/2020,1,20
Mongolia,MNG,22/03/2020,1,21
Mongolia,MNG,23/03/2020,1,22
Mongolia,MNG,24/03/2020,1,23
Mongolia,MNG,25/03/2020,1,24
Mongolia,MNG,26/03/2020,1,25
Mongolia,MNG,27/03/2020,1,26
Mongolia,MNG,28/03/2020,1,27
Mongolia,MNG,29/03/2020,1,28
Mongolia,MNG,30/03/2020,1,29
Mongolia,MNG,31/03/2020,1,30
Morocco,MAR,01/03/2020,0,0
Morocco,MAR,02/03/2020,0,1
Morocco,MAR,03/03/2020,0,2
Morocco,MAR,04/03/2020,0,3
Morocco,MAR,05/03/2020,0,4
Morocco,MAR,06/03/2020,0,5
Morocco,MAR,07/03/2020,0,6
Morocco,MAR,08/03/2020,0,7
Morocco,MAR,09/03/2020,0,8
Morocco,MAR,10/03/2020,0,9
Morocco,MAR,11/03/2020,0,10
Morocco,MAR,12/03/2020,0,11
Morocco,MAR,13/03/2020,0,12
Morocco,MAR,14/03/2020,0,13
Morocco,MAR,15/03/2020,0,14
Morocco,MAR,16/03/2020,1,15
Morocco,MAR,17/03/2020,1,16
Morocco,MAR,18/03/2020,1,17
Morocco,MAR,19/03/2020,1,18
Morocco,MAR,20/03/2020,1,19
Morocco,MAR,21/03/2020,1,20
Morocco,MAR,22/03/2020,1,21
Morocco,MAR,23/03/2020,1,22
Morocco,MAR,24/03/2020,1,23
Morocco,MAR,25/03/2020,1,24
Morocco,MAR,26/03/2020,1,25
Morocco,MAR,27/03/2020,1,26
Morocco,MAR,28/03/2020,1,27
Morocco,MAR,29/03/2020,1,28
Morocco,MAR,30/03/2020,1,29
Morocco,MAR,31/03/2020,1,30
Mozambique,MOZ,01/03/2020,0,0
Mozambique,MOZ,02/03/2020,0,1
Mozambique,MOZ,03/03/2020,0,2
Mozambique,MOZ,04/03/2020,0,3
Mozambique,MOZ,05/03/2020,0,4
Mozambique,MOZ,06/03/2020,0,5
Mozambique,MOZ,07/03/2020,0,6
Mozambique,MOZ,08/03/2020,0,7
Mozambique,MOZ,09/03/2020,0,8
Mozambique,MOZ,10/03/2020,0,9
Mozambique,MOZ,11/03/2020,0,10
Mozambique,MOZ,12/03/2020,0,11
Mozambique,MOZ,13/03/2020,0,12
Mozambique,MOZ,14/03/2020,0,13
Mozambique,MOZ,15/03/2020,0,14
Mozambique,MOZ,16/03/2020,0,15
Mozambique,MOZ,17/03/2020,0,16
Mozambique,MOZ,18/03/2020,0,17
Mozambique,MOZ,19/03/2020,0,18
Mozambique,MOZ,20/03/2020,0,19
Mozambique,MOZ,21/03/2020,0,20
Mozambique,MOZ,22/03/2020,0,21
Mozambique,MOZ,23/03/2020,1,22
Mozambique,MOZ,24/03/2020,1,23
Mozambique,MOZ,25/03/2020,1,24
Mozambique,MOZ,26/03/2020,1,25
Mozambique,MOZ,27/03/2020,1,26
Mozambique,MOZ,28/03/2020,1,27
Mozambique,MOZ,29/03/2020,1,28
Mozambique,MOZ,30/03/2020,1,29
Mozambique,MOZ,31/03/2020,1,30
Myanmar,MMR,01/03/2020,0,0
Myanmar,MMR,02/03/2020,0,1
Myanmar,MMR,03/03/2020,0,2
Myanmar,MMR,04/03/2020,0,3
Myanmar,MMR,05/03/2020,0,4
Myanmar,MMR,06/03/2020,0,5
Myanmar,MMR,07/03/2020,0,6
Myanmar,MMR,08/03/2020,0,7
Myanmar,MMR,09/03/2020,0,8
Myanmar,MMR,10/03/2020,0,9
Myanmar,MMR,11/03/2020,0,10
Myanmar,MMR,12/03/2020,0,11
Myanmar,MMR,13/03/2020,0,12
Myanmar,MMR,14/03/2020,0,13
Myanmar,MMR,15/03/2020,0,14
Myanmar,MMR,16/03/2020,0,15
Myanmar,MMR,17/03/2020,0,16
Myanmar,MMR,18/03/2020,0,17
Myanmar,MMR,19/03/2020,0,18
Myanmar,MMR,20/03/2020,0,19
Myanmar,MMR,21/03/2020,0,20
Myanmar,MMR,22/03/2020,0,21
Myanmar,MMR,23/03/2020,0,22
Myanmar,MMR,24/03/2020,1,23
Myanmar,MMR,25/03/2020,1,24
Myanmar,MMR,26/03/2020,1,25
Myanmar,MMR,27/03/2020,1,26
Myanmar,MMR,28/03/2020,1,27
Myanmar,MMR,29/03/2020,1,28
Myanmar,MMR,30/03/2020,1,29
Myanmar,MMR,31/03/2020,1,30
Namibia,NAM,01/03/2020,0,0
Namibia,NAM,02/03/2020,0,1
Namibia,NAM,03/03/2020,0,2
Namibia,NAM,04/03/2020,0,3
Namibia,NAM,05/03/2020,0,4
Namibia,NAM,06/03/2020,0,5
Namibia,NAM,07/03/2020,0,6
Namibia,NAM,08/03/2020,0,7
Namibia,NAM,09/03/2020,0,8
Namibia,NAM,10/03/2020,0,9
Namibia,NAM,11/03/2020,0,10
Namibia,NAM,12/03/2020,0,11
Namibia,NAM,13/03/2020,0,12
Namibia,NAM,14/03/2020,0,13
Namibia,NAM,15/03/2020,0,14
Namibia,NAM,16/03/2020,0,15
Namibia,NAM,17/03/2020,1,16
Namibia,NAM,18/03/2020,1,17
Namibia,NAM,19/03/2020,1,18
Namibia,NAM,20/03/2020,1,19
Namibia,NAM,21/03/2020,1,20
Namibia,NAM,22/03/2020,1,21
Namibia,NAM,23/03/2020,1,22
Namibia,NAM,24/03/2020,1,23
Namibia,NAM,25/03/2020,1,24
Namibia,NAM,26/03/2020,1,25
Namibia,NAM,27/03/2020,1,26
Namibia,NAM,28/03/2020,1,27
Namibia,NAM,29/03/2020,1,28
Namibia,NAM,30/03/2020,1,29
Namibia,NAM,31/03/2020,1,30
Nepal,NPL,01/03/2020,0,0
Nepal,NPL,02/03/2020,0,1
Nepal,NPL,03/03/2020,0,2
Nepal,NPL,04/03/2020,0,3
Nepal,NPL,05/03/2020,0,4
Nepal,NPL,06/03/2020,0,5
Nepal,NPL,07/03/2020,0,6
Nepal,NPL,08/03/2020,0,7
Nepal,NPL,09/03/2020,0,8
Nepal,NPL,10/03/2020,0,9
Nepal,NPL,11/03/2020,0,10
Nepal,NPL,12/03/2020,0,11
Nepal,NPL,13/03/2020,0,12
Nepal,NPL,14/03/2020,0,13
Nepal,NPL,15/03/2020,0,14
Nepal,NPL,16/03/2020,0,15
Nepal,NPL,17/03/2020,0,16
Nepal,NPL,18/03/2020,0,17
Nepal,NPL,19/03/2020,1,18
Nepal,NPL,20/03/2020,1,19
Nepal,NPL,21/03/2020,1,20
Nepal,NPL,22/03/2020,1,21
Nepal,NPL,23/03/2020,1,22
Nepal,NPL,24/03/2020,1,23
Nepal,NPL,25/03/2020,1,24
Nepal,NPL,26/03/2020,1,25
Nepal,NPL,27/03/2020,1,26
Nepal,NPL,28/03/2020,1,27
Nepal,NPL,29/03/2020,1,28
Nepal,NPL,30/03/2020,1,29
Nepal,NPL,31/03/2020,1,30
Netherlands,NLD,01/03/2020,0,0
Netherlands,NLD,02/03/2020,0,1
Netherlands,NLD,03/03/2020,0,2
Netherlands,NLD,04/03/2020,0,3
Netherlands,NLD,05/03/2020,0,4
Netherlands,NLD,06/03/2020,0,5
Netherlands,NLD,07/03/2020,0,6
Netherlands,NLD,08/03/2020,0,7
Netherlands,NLD,09/03/2020,0,8
Netherlands,NLD,10/03/2020,0,9
Netherlands,NLD,11/03/2020,0,10
Netherlands,NLD,12/03/2020,0,11
Netherlands,NLD,13/03/2020,0,12
Netherlands,NLD,14/03/2020,0,13
Netherlands,NLD,15/03/2020,0,14
Netherlands,NLD,16/03/2020,1,15
Netherlands,NLD,17/03/2020,1,16
Netherlands,NLD,18/03/2020,1,17
Netherlands,NLD,19/03/2020,1,18
Netherlands,NLD,20/03/2020,1,19
Netherlands,NLD,21/03/2020,1,20
Netherlands,NLD,22/03/2020,1,21
Netherlands,NLD,23/03/2020,1,22
Netherlands,NLD,24/03/2020,1,23
Netherlands,NLD,25/03/2020,1,24
Netherlands,NLD,26/03/2020,1,25
Netherlands,NLD,27/03/2020,1,26
Netherlands,NLD,28/03/2020,1,27
Netherlands,NLD,29/03/2020,1,28
Netherlands,NLD,30/03/2020,1,29
Netherlands,NLD,31/03/2020,1,30
New Zealand,NZL,01/03/2020,0,0
New Zealand,NZL,02/03/2020,0,1
New Zealand,NZL,03/03/2020,0,2
New Zealand,NZL,04/03/2020,0,3
New Zealand,NZL,05/03/2020,0,4
New Zealand,NZL,06/03/2020,0,5
New Zealand,NZL,07/03/2020,0,6
New Zealand,NZL,08/03/2020,0,7
New Zealand,NZL,09/03/2020,0,8
New Zealand,NZL,10/03/2020,0,9
New Zealand,NZL,11/03/2020,0,10
New Zealand,NZL,12/03/2020,0,11
New Zealand,NZL,13/03/2020,0,12
New Zealand,NZL,14/03/2020,0,13
New Zealand,NZL,15/03/2020,0,14
New Zealand,NZL,16/03/2020,0,15
New Zealand,NZL,17/03/2020,0,16
New Zealand,NZL,18/03/2020,0,17
New Zealand,NZL,19/03/2020,0,18
New Zealand,NZL,20/03/2020,0,19
New Zealand,NZL,21/03/2020,0,20
New Zealand,NZL,22/03/2020,0,21
New Zealand,NZL,23/03/2020,0,22
New Zealand,NZL,24/03/2020,1,23
New Zealand,NZL,25/03/2020,1,24
New Zealand,NZL,26/03/2020,1,25
New Zealand,NZL,27/03/2020,1,26
New Zealand,NZL,28/03/2020,1,27
New Zealand,NZL,29/03/2020,1,28
New Zealand,NZL,30/03/2020,1,29
New Zealand,NZL,31/03/2020,1,30
Nicaragua,NIC,01/03/2020,0,0
Nicaragua,NIC,02/03/2020,0,1
Nicaragua,NIC,03/03/2020,0,2
Nicaragua,NIC,04/03/2020,0,3
Nicaragua,NIC,05/03/2020,0,4
Nicaragua,NIC,06/03/2020,0,5
Nicaragua,NIC,07/03/2020,0,6
Nicaragua,NIC,08/03/2020,0,7
Nicaragua,NIC,09/03/2020,0,8
Nicaragua,NIC,10/03/2020,0,9
Nicaragua,NIC,11/03/2020,0,10
Nicaragua,NIC,12/03/2020,0,11
Nicaragua,NIC,13/03/2020,0,12
Nicaragua,NIC,14/03/2020,0,13
Nicaragua,NIC,15/03/2020,0,14
Nicaragua,NIC,16/03/2020,0,15
Nicaragua,NIC,17/03/2020,0,16
Nicaragua,NIC,18/03/2020,0,17
Nicaragua,NIC,19/03/2020,0,18
Nicaragua,NIC,20/03/2020,0,19
Nicaragua,NIC,21/03/2020,0,20
Nicaragua,NIC,22/03/2020,0,21
Nicaragua,NIC,23/03/2020,0,22
Nicaragua,NIC,24/03/2020,0,23
Nicaragua,NIC,25/03/2020,0,24
Nicaragua,NIC,26/03/2020,0,25
Nicaragua,NIC,27/03/2020,0,26
Nicaragua,NIC,28/03/2020,0,27
Nicaragua,NIC,29/03/2020,0,28
Nicaragua,NIC,30/03/2020,0,29
Nicaragua,NIC,31/03/2020,0,30
Niger,NER,01/03/2020,0,0
Niger,NER,02/03/2020,0,1
Niger,NER,03/03/2020,0,2
Niger,NER,04/03/2020,0,3
Niger,NER,05/03/2020,0,4
Niger,NER,06/03/2020,0,5
Niger,NER,07/03/2020,0,6
Niger,NER,08/03/2020,0,7
Niger,NER,09/03/2020,0,8
Niger,NER,10/03/2020,0,9
Niger,NER,11/03/2020,0,10
Niger,NER,12/03/2020,0,11
Niger,NER,13/03/2020,0,12
Niger,NER,14/03/2020,0,13
Niger,NER,15/03/2020,0,14
Niger,NER,16/03/2020,0,15
Niger,NER,17/03/2020,0,16
Niger,NER,18/03/2020,0,17
Niger,NER,19/03/2020,0,18
Niger,NER,20/03/2020,1,19
Niger,NER,21/03/2020,1,20
Niger,NER,22/03/2020,1,21
Niger,NER,23/03/2020,1,22
Niger,NER,24/03/2020,1,23
Niger,NER,25/03/2020,1,24
Niger,NER,26/03/2020,1,25
Niger,NER,27/03/2020,1,26
Niger,NER,28/03/2020,1,27
Niger,NER,29/03/2020,1,28
Niger,NER,30/03/2020,1,29
Niger,NER,31/03/2020,1,30
Nigeria,NGA,01/03/2020,0,0
Nigeria,NGA,02/03/2020,0,1
Nigeria,NGA,03/03/2020,0,2
Nigeria,NGA,04/03/2020,0,3
Nigeria,NGA,05/03/2020,0,4
Nigeria,NGA,06/03/2020,0,5
Nigeria,NGA,07/03/2020,0,6
Nigeria,NGA,08/03/2020,0,7
Nigeria,NGA,09/03/2020,0,8
Nigeria,NGA,10/03/2020,0,9
Nigeria,NGA,11/03/2020,0,10
Nigeria,NGA,12/03/2020,0,11
Nigeria,NGA,13/03/2020,0,12
Nigeria,NGA,14/03/2020,0,13
Nigeria,NGA,15/03/2020,0,14
Nigeria,NGA,16/03/2020,0,15
Nigeria,NGA,17/03/2020,0,16
Nigeria,NGA,18/03/2020,0,17
Nigeria,NGA,19/03/2020,0,18
Nigeria,NGA,20/03/2020,0,19
Nigeria,NGA,21/03/2020,0,20
Nigeria,NGA,22/03/2020,0,21
Nigeria,NGA,23/03/2020,0,22
Nigeria,NGA,24/03/2020,0,23
Nigeria,NGA,25/03/2020,0,24
Nigeria,NGA,26/03/2020,1,25
Nigeria,NGA,27/03/2020,1,26
Nigeria,NGA,28/03/2020,1,27
Nigeria,NGA,29/03/2020,1,28
Nigeria,NGA,30/03/2020,1,29
Nigeria,NGA,31/03/2020,1,30
Norway,NOR,01/03/2020,0,0
Norway,NOR,02/03/2020,0,1
Norway,NOR,03/03/2020,0,2
Norway,NOR,04/03/2020,0,3
Norway,NOR,05/03/2020,0,4
Norway,NOR,06/03/2020,0,5
Norway,NOR,07/03/2020,0,6
Norway,NOR,08/03/2020,0,7
Norway,NOR,09/03/2020,0,8
Norway,NOR,10/03/2020,0,9
Norway,NOR,11/03/2020,0,10
Norway,NOR,12/03/2020,1,11
Norway,NOR,13/03/2020,1,12
Norway,NOR,14/03/2020,1,13
Norway,NOR,15/03/2020,1,14
Norway,NOR,16/03/2020,1,15
Norway,NOR,17/03/2020,1,16
Norway,NOR,18/03/2020,1,17
Norway,NOR,19/03/2020,1,18
Norway,NOR,20/03/2020,1,19
Norway,NOR,21/03/2020,1,20
Norway,NOR,22/03/2020,1,21
Norway,NOR,23/03/2020,1,22
Norway,NOR,24/03/2020,1,23
Norway,NOR,25/03/2020,1,24
Norway,NOR,26/03/2020,1,25
Norway,NOR,27/03/2020,1,26
Norway,NOR,28/03/2020,1,27
Norway,NOR,29/03/2020,1,28
Norway,NOR,30/03/2020,1,29
Norway,NOR,31/03/2020,1,30
Oman,OMN,01/03/2020,0,0
Oman,OMN,02/03/2020,0,1
Oman,OMN,03/03/2020,0,2
Oman,OMN,04/03/2020,0,3
Oman,OMN,05/03/2020,0,4
Oman,OMN,06/03/2020,0,5
Oman,OMN,07/03/2020,0,6
Oman,OMN,08/03/2020,0,7
Oman,OMN,09/03/2020,0,8
Oman,OMN,10/03/2020,0,9
Oman,OMN,11/03/2020,0,10
Oman,OMN,12/03/2020,0,11
Oman,OMN,13/03/2020,0,12
Oman,OMN,14/03/2020,0,13
Oman,OMN,15/03/2020,1,14
Oman,OMN,16/03/2020,1,15
Oman,OMN,17/03/2020,1,16
Oman,OMN,18/03/2020,1,17
Oman,OMN,19/03/2020,1,18
Oman,OMN,20/03/2020,1,19
Oman,OMN,21/03/2020,1,20
Oman,OMN,22/03/2020,1,21
Oman,OMN,23/03/2020,1,22
Oman,OMN,24/03/2020,1,23
Oman,OMN,25/03/2020,1,24
Oman,OMN,26/03/2020,1,25
Oman,OMN,27/03/2020,1,26
Oman,OMN,28/03/2020,1,27
Oman,OMN,29/03/2020,1,28
